,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
12196,11/09/2014 19:00,22.84,40810,7.96,97,7.18,3.1,3.4
12197,11/09/2014 19:30,22.79,40470,7.95,95.5,7.08,3.1,3
12198,11/09/2014 20:00,22.75,40010,7.94,94.8,7.05,3,3.2
12199,11/09/2014 20:30,22.66,39560,7.94,93.8,7,3.1,3.3
12200,11/09/2014 21:00,22.61,39460,7.93,91,6.8,2.5,3.6
12201,11/09/2014 21:30,22.56,40010,7.95,93.1,6.94,2.9,3.1
12202,11/09/2014 22:00,22.53,40900,7.96,93.8,6.98,2.8,3
12203,11/09/2014 22:30,22.42,42340,7.98,93.1,6.89,3.1,2.7
12204,11/09/2014 23:00,22.42,43780,7.99,92.8,6.83,3.7,3.3
12205,11/09/2014 23:30,22.4,45300,8.01,93.3,6.83,4.4,2.8
12206,12/09/2014 0:00,22.42,46690,8.02,93.7,6.82,4.5,2.8
12207,12/09/2014 0:30,22.35,47800,8.02,92.8,6.73,4.2,2.9
12208,12/09/2014 1:00,22.28,48330,8.02,92,6.66,3.5,2.9
12209,12/09/2014 1:30,22.26,48320,8.02,91.5,6.63,3.5,2.6
12210,12/09/2014 2:00,22.31,47250,8.03,92.3,6.71,3,2.1
12211,12/09/2014 2:30,22.21,46860,8.02,92.1,6.72,3,2.3
12212,12/09/2014 3:00,22.17,45690,8.01,91.7,6.73,3.2,1.6
12213,12/09/2014 3:30,22.17,45430,8,91.1,6.69,2.9,2
12214,12/09/2014 4:00,22.13,44860,7.99,90.6,6.68,3,1.7
12215,12/09/2014 4:30,22.06,44090,7.98,89.8,6.65,2.7,2.1
12216,12/09/2014 5:00,22,43160,7.97,89.1,6.63,2.6,2.3
12217,12/09/2014 5:30,21.99,42460,7.96,88.5,6.61,2.8,2.5
12218,12/09/2014 6:00,21.98,41810,7.95,88,6.59,2.7,2.2
12219,12/09/2014 6:30,21.95,41250,7.95,87.5,6.57,2.8,2.3
12220,12/09/2014 7:00,21.93,40680,7.94,87.2,6.56,2.6,2.4
12221,12/09/2014 7:30,21.91,40050,7.92,86.5,6.53,2.5,2.5
12222,12/09/2014 8:00,21.88,39620,7.92,86.3,6.53,2.5,2.2
12223,12/09/2014 8:30,21.95,39220,7.91,86.3,6.53,2.6,3.1
12224,12/09/2014 9:00,21.96,38910,7.91,86.6,6.56,2.8,2
12225,12/09/2014 9:30,22.07,38750,7.9,86.6,6.55,2.8,2.3
12226,12/09/2014 10:00,22.08,39310,7.91,87.2,6.58,3.2,2.9
12227,12/09/2014 10:30,22.17,39730,7.92,88.2,6.64,3,3
12228,12/09/2014 11:00,22.65,41220,7.95,92.8,6.87,3.4,2.3
12229,12/09/2014 11:30,22.67,42600,7.97,93.9,6.91,4.1,2.8
12230,12/09/2014 12:00,22.77,44220,7.98,94.1,6.87,4.1,2.3
12231,12/09/2014 12:30,22.79,45690,7.99,93.8,6.81,4.4,1.6
12232,12/09/2014 13:00,22.89,46970,8,94.8,6.83,4.4,2.1
12233,12/09/2014 13:30,23.03,47380,8,95.6,6.86,4.1,2.4
12234,12/09/2014 14:00,23.21,47460,8,96.1,6.87,3.4,2.1
12235,12/09/2014 14:30,23.27,46440,7.99,96.1,6.9,3.5,2.1
12236,12/09/2014 15:00,23.52,45930,7.99,98.2,7.03,3.1,2.9
12237,12/09/2014 15:30,23.53,45150,7.98,98.5,7.07,3.4,3
12238,12/09/2014 16:00,23.48,44810,7.97,98.7,7.1,3.4,3
12239,12/09/2014 16:30,23.57,44260,7.97,100,7.2,3.3,2.9
12240,12/09/2014 17:00,23.6,43640,7.97,100.3,7.24,3.5,3.2
12241,12/09/2014 17:30,23.59,42830,7.96,100.6,7.28,3.5,3.7
12242,12/09/2014 18:00,23.53,42100,7.96,100.3,7.29,3.6,3.5
12243,12/09/2014 18:30,23.45,41470,7.95,99.2,7.24,3.7,3.1
12244,12/09/2014 19:00,23.35,40950,7.94,97.7,7.16,4,4
12245,12/09/2014 19:30,23.26,40340,7.94,96.7,7.12,3.5,3.2
12246,12/09/2014 20:00,23.2,39830,7.92,95.6,7.06,3.6,2.7
12247,12/09/2014 20:30,23.16,39400,7.91,94.8,7.01,3.6,3.6
12248,12/09/2014 21:00,23.11,39000,7.91,93.7,6.95,3.7,4
12249,12/09/2014 21:30,23.07,38770,7.91,93.4,6.94,3.4,3.7
12250,12/09/2014 22:00,22.93,38880,7.91,93,6.93,3.5,3.6
12251,12/09/2014 22:30,22.85,39190,7.92,93,6.93,3.1,2.5
12252,12/09/2014 23:00,22.89,40340,7.94,93.1,6.9,3.8,3.1
12253,12/09/2014 23:30,22.81,41720,7.95,92.6,6.83,3.4,2.7
12254,13/09/2014 0:00,22.67,42980,7.97,92.1,6.77,3.8,3.1
12255,13/09/2014 0:30,22.68,44330,7.98,92.3,6.75,4.1,2.5
12256,13/09/2014 1:00,22.66,45470,7.99,92.5,6.73,3.9,2.6
12257,13/09/2014 1:30,22.67,46150,7.99,92.3,6.7,3.7,3
12258,13/09/2014 2:00,22.63,46160,7.98,91.7,6.66,4.3,2.9
12259,13/09/2014 2:30,22.5,44790,7.99,91.3,6.69,3.2,2.7
12260,13/09/2014 3:00,22.45,44700,7.99,91.2,6.69,3,2.4
12261,13/09/2014 3:30,22.38,43820,7.97,90.4,6.66,2.9,3.2
12262,13/09/2014 4:00,22.38,43340,7.97,90.1,6.65,2.9,2.8
12263,13/09/2014 4:30,22.36,43070,7.97,89.4,6.61,2.8,2.5
12264,13/09/2014 5:00,22.32,42550,7.96,88.9,6.59,2.9,2.5
12265,13/09/2014 5:30,22.27,41690,7.95,88.4,6.58,2.9,2.7
12266,13/09/2014 6:00,22.25,40960,7.94,87.8,6.56,2.8,2.3
12267,13/09/2014 6:30,22.22,40420,7.93,87.2,6.54,2.9,2.8
12268,13/09/2014 7:00,22.18,39840,7.92,86.7,6.52,3,2.7
12269,13/09/2014 7:30,22.17,39400,7.91,86.3,6.5,3,2.4
12270,13/09/2014 8:00,22.15,38960,7.9,86.2,6.5,3.1,2.5
12271,13/09/2014 8:30,22.23,38500,7.9,86.1,6.5,2.9,2.5
12272,13/09/2014 9:00,22.29,38130,7.89,86.8,6.55,3.2,2.1
12273,13/09/2014 9:30,22.34,37800,7.89,87,6.58,3.1,2.8
12274,13/09/2014 10:00,22.4,37740,7.88,87.5,6.61,3.7,2.2
12275,13/09/2014 10:30,22.41,37790,7.89,88.4,6.67,3.7,3
12276,13/09/2014 11:00,22.44,38120,7.9,89.2,6.72,3.1,3
12277,13/09/2014 11:30,22.52,39270,7.92,90.4,6.77,3.6,3.6
12278,13/09/2014 12:00,22.73,40350,7.95,94.3,7.01,3.8,2.5
12279,13/09/2014 12:30,22.73,41820,7.97,95.7,7.07,4.5,3.5
12280,13/09/2014 13:00,22.64,43390,7.98,94.7,6.96,4.4,2.4
12281,13/09/2014 13:30,22.59,44590,7.99,93.9,6.87,7.5,2.9
12282,13/09/2014 14:00,22.64,45730,8,94.6,6.89,4.1,3.5
12283,13/09/2014 14:30,22.75,45850,8,95.6,6.94,4,3.9
12284,13/09/2014 15:00,22.83,45880,8.01,95.9,6.95,4.2,2.8
12285,13/09/2014 15:30,22.8,44730,7.99,95.6,6.96,3.7,3.4
12286,13/09/2014 16:00,22.88,44180,7.99,97.2,7.09,3.5,4.2
12287,13/09/2014 16:30,22.87,43540,7.99,97.9,7.16,3.5,3.5
12288,13/09/2014 17:00,22.83,43110,7.99,97.7,7.16,3.8,3.9
12289,13/09/2014 17:30,22.85,42630,7.99,98.2,7.21,3.8,3.4
12290,13/09/2014 18:00,22.84,42080,7.99,98.5,7.25,4,3.9
12291,13/09/2014 18:30,22.82,41400,7.98,98.2,7.25,4,3.2
12292,13/09/2014 19:00,22.73,40770,7.98,97.6,7.23,3.7,3.5
12293,13/09/2014 19:30,22.66,40280,7.97,96.3,7.16,4,3.7
12294,13/09/2014 20:00,22.6,39800,7.95,94.8,7.08,3.9,4
12295,13/09/2014 20:30,22.55,39320,7.95,93.9,7.03,3.6,3.4
12296,13/09/2014 21:00,22.48,38830,7.94,93.1,6.99,3.6,3.5
12297,13/09/2014 21:30,22.44,38330,7.93,92.3,6.95,3.9,3.3
12298,13/09/2014 22:00,22.47,38070,7.91,91.1,6.86,4.5,3.4
12299,13/09/2014 22:30,22.42,37920,7.9,89.1,6.73,4.9,3.6
12300,13/09/2014 23:00,22.32,38000,7.92,89.8,6.79,5,3.1
12301,13/09/2014 23:30,22.4,38790,7.94,90.8,6.83,7,3.8
12302,14/09/2014 0:00,22.3,39240,7.95,91.4,6.87,3.4,2.5
12303,14/09/2014 0:30,22.17,40420,7.96,90.9,6.82,3.5,3.1
12304,14/09/2014 1:00,22.05,41380,7.98,90.7,6.79,3.4,3.2
12305,14/09/2014 1:30,21.97,42490,7.99,90.3,6.74,3.4,2.6
12306,14/09/2014 2:00,21.91,43200,7.99,90,6.7,3.7,3
12307,14/09/2014 2:30,21.91,43510,7.99,88.8,6.6,3.8,2.8
12308,14/09/2014 3:00,21.85,43170,7.98,88.2,6.58,4.1,2.7
12309,14/09/2014 3:30,21.78,41820,8,89.5,6.72,2.8,3.2
12310,14/09/2014 4:00,21.74,41710,7.99,88.8,6.68,2.9,2.9
12311,14/09/2014 4:30,21.78,40620,7.99,88.6,6.69,3,2.7
12312,14/09/2014 5:00,21.79,40500,7.98,88.3,6.67,2.9,2
12313,14/09/2014 5:30,21.81,40230,7.97,87.9,6.64,2.9,3.1
12314,14/09/2014 6:00,21.76,39880,7.96,87.3,6.61,3.2,3.1
12315,14/09/2014 6:30,21.68,39340,7.95,86.7,6.59,3.2,2.6
12316,14/09/2014 7:00,21.61,38690,7.94,86,6.56,3.3,3.1
12317,14/09/2014 7:30,21.57,38170,7.93,85,6.5,3.6,3.5
12318,14/09/2014 8:00,21.59,37820,7.93,85,6.51,3.8,2.5
12319,14/09/2014 8:30,21.58,37470,7.92,84.8,6.51,3.8,1.7
12320,14/09/2014 9:00,21.67,37380,7.92,85.5,6.55,3.5,2.7
12321,14/09/2014 9:30,21.79,36880,7.92,86.9,6.66,3.1,2.6
12322,14/09/2014 10:00,21.95,36640,7.94,87.9,6.73,3.1,3.1
12323,14/09/2014 10:30,22.13,36480,7.94,88.8,6.78,3.7,2
12324,14/09/2014 11:00,22.21,36760,7.94,89.8,6.83,4,2.1
12325,14/09/2014 11:30,22.16,37330,7.95,90.5,6.88,3.5,2.6
12326,14/09/2014 12:00,22.49,38270,7.97,92.7,6.98,3.7,2.5
12327,14/09/2014 12:30,22.95,38940,8,97.6,7.26,4.5,2.2
12328,14/09/2014 13:00,23.16,39850,8.02,100,7.39,5.5,2.9
12329,14/09/2014 13:30,22.9,41170,8.02,98.9,7.3,5.8,3.5
12330,14/09/2014 14:00,22.73,42430,8.02,97.3,7.16,5.1,2.4
12331,14/09/2014 14:30,22.68,44000,8.04,97.1,7.11,5,2.8
12332,14/09/2014 15:00,22.79,44850,8.05,98,7.14,4.5,2.8
12333,14/09/2014 15:30,22.96,44900,8.06,98.9,7.18,5.2,3.8
12334,14/09/2014 16:00,22.93,45090,8.05,99.1,7.19,4.4,3.6
12335,14/09/2014 16:30,22.9,43840,8.03,98.5,7.19,4.6,2.9
12336,14/09/2014 17:00,22.96,43470,8.03,98.8,7.22,4.3,3.4
12337,14/09/2014 17:30,22.93,42800,8.03,99.7,7.31,4,3.8
12338,14/09/2014 18:00,22.96,42220,8.02,99.8,7.32,3.7,3.3
12339,14/09/2014 18:30,22.95,41850,8.02,99.7,7.33,3.5,2.7
12340,14/09/2014 19:00,22.98,41430,8.02,99.4,7.32,3.5,3.5
12341,14/09/2014 19:30,22.97,40940,8.02,98.9,7.3,3.7,3.2
12342,14/09/2014 20:00,22.99,40430,8.01,98.4,7.27,3.7,3.3
12343,14/09/2014 20:30,22.92,39990,8,97.6,7.23,3.8,3.3
12344,14/09/2014 21:00,22.85,39570,7.99,96.2,7.16,3.6,2.9
12345,14/09/2014 21:30,22.78,39160,7.98,95.2,7.1,3.8,3.3
12346,14/09/2014 22:00,22.71,38650,7.97,94.3,7.05,3.5,2.8
12347,14/09/2014 22:30,22.66,38140,7.96,93.4,7.01,3.5,3.1
12348,14/09/2014 23:00,22.57,37880,7.95,92.6,6.97,3.3,3.3
12349,14/09/2014 23:30,22.46,37660,7.94,91.3,6.89,3.6,3.1
12350,15/09/2014 0:00,22.49,38240,7.95,91.1,6.86,3.9,3.4
12351,15/09/2014 0:30,22.44,38520,7.96,91.4,6.88,3.7,3.6
12352,15/09/2014 1:00,22.43,38980,7.99,92.9,6.97,3.5,2.9
12353,15/09/2014 1:30,22.27,39890,7.99,92.1,6.91,3.2,2.8
12354,15/09/2014 2:00,22.19,40640,8,91.8,6.87,3.8,2.6
12355,15/09/2014 2:30,22.04,41280,8,90.9,6.81,3.1,2.6
12356,15/09/2014 3:00,21.97,41690,8.01,90.2,6.76,3.9,2.6
12357,15/09/2014 3:30,21.82,41210,7.97,88.8,6.68,3.5,3
12358,15/09/2014 4:00,22.02,40480,8.01,90.1,6.78,3.6,2.9
12359,15/09/2014 4:30,21.91,40320,8.01,90.9,6.85,2.9,2.7
12360,15/09/2014 5:00,21.85,40120,8,89.9,6.79,2.9,1.8
12361,15/09/2014 5:30,21.85,39420,7.99,89.5,6.78,3.2,2.4
12362,15/09/2014 6:00,21.8,39180,7.98,88.8,6.74,3.3,2.4
12363,15/09/2014 6:30,21.83,38900,7.98,88.4,6.71,3.3,2.7
12364,15/09/2014 7:00,21.77,38600,7.97,87.6,6.67,3.9,3.2
12365,15/09/2014 7:30,21.61,38080,7.96,86.7,6.63,3.8,2.5
12366,15/09/2014 8:00,21.57,37580,7.96,85.9,6.59,4.1,2.3
12367,15/09/2014 8:30,21.54,37120,7.95,85.7,6.59,4.4,3
12368,15/09/2014 9:00,21.62,36830,7.95,86.2,6.63,4.5,3.1
12369,15/09/2014 9:30,21.73,36500,7.95,87.2,6.7,5.2,2.5
12370,15/09/2014 10:00,21.93,36220,7.94,88.4,6.77,5.2,2.2
12371,15/09/2014 10:30,22.07,36200,7.94,88.6,6.78,5,2
12372,15/09/2014 11:00,22.31,36020,7.93,90,6.85,5.9,2.5
12373,15/09/2014 11:30,22.81,35580,7.93,92.6,7,3.4,2.6
12374,15/09/2014 12:00,23.08,35620,7.92,93.4,7.03,4.3,2.4
12375,15/09/2014 12:30,22.85,36090,7.92,93.1,7.02,4.5,2.3
12376,15/09/2014 13:00,23.21,36860,7.94,95.3,7.12,3.6,3.1
12377,15/09/2014 13:30,23.68,38180,7.96,98.9,7.29,4.4,3.2
12378,15/09/2014 14:00,23.99,39280,7.97,102.5,7.48,5.1,3.3
12379,15/09/2014 14:30,23.85,40170,7.98,103.3,7.53,5.6,2.8
12380,15/09/2014 15:00,23.4,41170,7.98,100.6,7.36,5.2,2.8
12381,15/09/2014 15:30,23.17,42430,8,99.1,7.24,4.9,2.9
12382,15/09/2014 16:00,23.11,43470,8.01,99.2,7.23,4.4,2.8
12383,15/09/2014 16:30,23.12,43710,8.02,99.6,7.25,3.8,3.5
12384,15/09/2014 17:00,23.13,43740,8.01,99.5,7.23,4.1,3.1
12385,15/09/2014 17:30,23.23,42460,8,99.8,7.29,4,3.1
12386,15/09/2014 18:00,23.14,42130,8,99.7,7.3,4.4,2.8
12387,15/09/2014 18:30,23.22,41590,8.01,100.1,7.34,3.9,2.8
12388,15/09/2014 19:00,23.4,40920,8.01,100.3,7.35,3.9,3
12389,15/09/2014 19:30,23.36,40860,8,99.8,7.31,3.8,3.4
12390,15/09/2014 20:00,23.41,40440,8,99.9,7.33,4,3.5
12391,15/09/2014 20:30,23.45,40030,7.99,99.2,7.29,3.7,3.4
12392,15/09/2014 21:00,23.39,39540,7.99,98.3,7.24,3.8,3.4
12393,15/09/2014 21:30,23.35,39130,7.98,97.5,7.2,3.7,2.8
12394,15/09/2014 22:00,23.28,38730,7.97,96.5,7.15,3.5,3.2
12395,15/09/2014 22:30,23.15,38270,7.97,95.3,7.09,3.6,2.7
12396,15/09/2014 23:00,23.04,37900,7.96,94.5,7.05,3.4,3.1
12397,15/09/2014 23:30,22.94,37560,7.96,93.4,6.99,3.5,2.3
12398,16/09/2014 0:00,22.95,37370,7.95,92.5,6.93,3.9,3.4
12399,16/09/2014 0:30,22.78,37140,7.94,91.9,6.91,4.2,3.3
12400,16/09/2014 1:00,22.75,37210,7.92,91.5,6.88,4.1,3.3
12401,16/09/2014 1:30,22.64,37660,7.94,91.1,6.85,4.4,3.1
12402,16/09/2014 2:00,22.59,37880,7.92,90.9,6.83,4.1,3.1
12403,16/09/2014 2:30,22.68,38370,7.98,92.7,6.95,3.7,2.4
12404,16/09/2014 3:00,22.61,39150,7.98,91.7,6.86,3.8,2.8
12405,16/09/2014 3:30,22.49,39660,7.98,91.1,6.81,3.5,2.9
12406,16/09/2014 4:00,22.44,39900,7.98,90.6,6.78,4.3,2.5
12407,16/09/2014 4:30,22.38,40000,7.96,89.9,6.73,3.9,2.5
12408,16/09/2014 5:00,22.12,39740,7.99,89.8,6.76,2.9,2.6
12409,16/09/2014 5:30,22.35,39320,7.97,90.2,6.77,3.7,2.3
12410,16/09/2014 6:00,22.58,39560,7.98,90.4,6.76,3.9,2.1
12411,16/09/2014 6:30,22.37,39030,7.99,89.7,6.74,5.5,2.1
12412,16/09/2014 7:00,22.34,38650,7.98,88.8,6.69,6.1,3
12413,16/09/2014 7:30,22.18,38060,7.98,87.8,6.65,5.3,2.1
12414,16/09/2014 8:00,22.17,37840,7.98,87.5,6.63,4.9,2.9
12415,16/09/2014 8:30,22.19,37510,7.97,87.4,6.63,4.6,2
12416,16/09/2014 9:00,22.22,37270,7.97,87.6,6.65,6,2.5
12417,16/09/2014 9:30,22.31,36820,7.96,88.4,6.71,5.3,2.8
12418,16/09/2014 10:00,22.55,36040,7.95,89.4,6.78,4.2,1.4
12419,16/09/2014 10:30,22.71,35760,7.94,90.1,6.82,4.3,1.4
12420,16/09/2014 11:00,22.91,35470,7.94,91.2,6.89,4.9,2.5
12421,16/09/2014 11:30,23.3,35140,7.94,92.9,6.98,4.9,3.2
12422,16/09/2014 12:00,23.48,35110,7.93,93.3,6.99,5.2,2.4
12423,16/09/2014 12:30,23.84,34960,7.92,96.4,7.18,4.7,4
12424,16/09/2014 13:00,24.08,35240,7.92,96.9,7.18,5.8,3.1
12425,16/09/2014 13:30,24.36,35240,7.92,97.9,7.21,3.9,3.2
12426,16/09/2014 14:00,24.34,36560,7.94,99.3,7.28,4.4,4.6
12427,16/09/2014 14:30,24.64,37660,7.95,102.5,7.45,5.2,2.8
12428,16/09/2014 15:00,25.01,38440,7.97,105.8,7.61,5.2,2.6
12429,16/09/2014 15:30,24.82,39320,7.97,106.2,7.63,6.1,3.1
12430,16/09/2014 16:00,24.27,40550,7.97,103.3,7.46,5.7,3.1
12431,16/09/2014 16:30,23.72,41910,7.99,100.5,7.29,5.6,3.3
12432,16/09/2014 17:00,23.58,43070,8.01,100.2,7.25,4.8,3.7
12433,16/09/2014 17:30,23.47,43500,8.01,99.9,7.23,4.4,3.6
12434,16/09/2014 18:00,23.43,43820,8,99.2,7.18,4.3,2.9
12435,16/09/2014 18:30,23.42,43810,8,98.8,7.15,4.8,3.5
12436,16/09/2014 19:00,23.42,41940,8,99.2,7.23,3.7,2.4
12437,16/09/2014 19:30,23.38,42080,8.01,98.9,7.21,3.4,2.7
12438,16/09/2014 20:00,23.49,41410,8.01,98.5,7.19,3.6,2.8
12439,16/09/2014 20:30,23.69,41220,8,98.3,7.15,3.7,3
12440,16/09/2014 21:00,23.73,40870,8,98.5,7.18,3.6,2.9
12441,16/09/2014 21:30,23.85,40360,7.99,98.4,7.17,3.5,2.6
12442,16/09/2014 22:00,23.85,39970,7.99,97.9,7.14,3.4,2.9
12443,16/09/2014 22:30,23.81,39480,7.98,97.4,7.12,3.3,2.5
12444,16/09/2014 23:00,23.8,39100,7.97,96.7,7.08,3.5,3
12445,16/09/2014 23:30,23.75,38740,7.96,95.5,7.01,3.6,3.4
12446,17/09/2014 0:00,23.69,38370,7.96,94.5,6.96,3.5,2.7
12447,17/09/2014 0:30,23.55,37920,7.95,93.6,6.92,3.5,3.4
12448,17/09/2014 1:00,23.48,37630,7.94,92.7,6.87,3.3,2.7
12449,17/09/2014 1:30,23.44,37360,7.93,92,6.83,3.5,3.4
12450,17/09/2014 2:00,23.3,37190,7.93,91,6.78,3.6,3.3
12451,17/09/2014 2:30,23.32,37220,7.88,88.5,6.59,3.5,3.3
12452,17/09/2014 3:00,23.12,37540,7.92,91,6.79,3.6,3.3
12453,17/09/2014 3:30,23.11,37600,7.95,91,6.79,2.9,3
12454,17/09/2014 4:00,23.18,38050,7.96,92.1,6.85,3.2,2.6
12455,17/09/2014 4:30,23.17,38590,7.96,91.3,6.78,3.3,3.1
12456,17/09/2014 5:00,23.06,39180,7.96,90.5,6.71,3,2.4
12457,17/09/2014 5:30,22.98,39610,7.96,89.9,6.67,6.4,2.5
12458,17/09/2014 6:00,22.9,39800,7.94,88.4,6.56,5.4,2.1
12459,17/09/2014 6:30,22.69,39380,7.93,87.3,6.52,3.3,2.4
12460,17/09/2014 7:00,22.73,39440,7.94,87.8,6.55,4.9,2.5
12461,17/09/2014 7:30,22.97,38900,7.97,89.6,6.67,8.6,2.7
12462,17/09/2014 8:00,23.01,38900,7.98,89.7,6.67,3.9,1.8
12463,17/09/2014 8:30,23.02,38550,7.98,90,6.7,5.2,2.5
12464,17/09/2014 9:00,22.9,37880,7.97,88.8,6.65,8,2.6
12465,17/09/2014 9:30,23,37440,7.96,89.4,6.69,6.1,2
12466,17/09/2014 10:00,23.24,37280,7.96,90.5,6.75,7.4,2
12467,17/09/2014 10:30,23.51,36840,7.96,91.6,6.8,4.5,1.9
12468,17/09/2014 11:00,23.81,36400,7.95,92.6,6.86,4.1,2.5
12469,17/09/2014 11:30,23.96,36260,7.94,93,6.87,7.1,2.4
12470,17/09/2014 12:00,24.19,35820,7.94,94.8,6.99,6.5,2.4
12471,17/09/2014 12:30,24.49,35570,7.93,95.9,7.04,8.7,2
12472,17/09/2014 13:00,24.69,35320,7.94,97.7,7.15,7,2.4
12473,17/09/2014 13:30,25.03,35050,7.92,99,7.22,8.5,3.5
12474,17/09/2014 14:00,25.28,34960,7.92,101.6,7.37,7.7,3.1
12475,17/09/2014 14:30,25.22,35430,7.92,101.2,7.34,8.4,3.5
12476,17/09/2014 15:00,25.29,35750,7.93,102.1,7.38,7.8,78
12477,17/09/2014 15:30,25.33,37020,7.95,103.1,7.42,5.5,4.3
12478,17/09/2014 16:00,25.36,38330,7.95,104.1,7.44,6.8,3.5
12479,17/09/2014 16:30,25.67,39290,7.96,106.8,7.57,6.8,6.8
12480,17/09/2014 17:00,25.21,40270,7.96,105.1,7.47,6.3,3.6
12481,17/09/2014 17:30,24.6,41490,7.97,102,7.3,5.4,3.1
12482,17/09/2014 18:00,24.16,42920,7.99,100.1,7.17,5.4,5.8
12483,17/09/2014 18:30,24.05,43780,8,99.8,7.14,4.4,3.9
12484,17/09/2014 19:00,23.96,44370,8.01,99.1,7.09,4.3,3.4
12485,17/09/2014 19:30,23.92,44670,8.01,98.4,7.03,4.2,5.9
12486,17/09/2014 20:00,23.9,44460,8.01,98.2,7.03,4.2,3.4
12487,17/09/2014 20:30,23.91,42950,8.01,98.7,7.11,3.7,2.6
12488,17/09/2014 21:00,23.8,42720,8.01,97.4,7.03,3.5,3.1
12489,17/09/2014 21:30,24.08,41890,8.01,97.4,7.02,3.8,3.1
12490,17/09/2014 22:00,24.19,41630,8,97.5,7.02,4.1,3
12491,17/09/2014 22:30,24.27,41320,8,97.5,7.02,4.1,3.1
12492,17/09/2014 23:00,24.32,40810,7.99,97,6.99,3.7,3
12493,17/09/2014 23:30,24.35,40230,7.98,96.5,6.97,3.9,2.6
12494,18/09/2014 0:00,24.35,39710,7.97,95.8,6.94,3.8,3
12495,18/09/2014 0:30,24.36,39350,7.96,95.1,6.89,4.3,2.6
12496,18/09/2014 1:00,24.3,38980,7.95,94.1,6.84,4,2.4
12497,18/09/2014 1:30,24.17,38560,7.95,93.3,6.81,4.1,2.7
12498,18/09/2014 2:00,24.12,38260,7.94,92.5,6.76,4.9,2.4
12499,18/09/2014 2:30,24.03,37980,7.94,91.8,6.73,4.2,2.5
12500,18/09/2014 3:00,23.93,37660,7.93,91.3,6.71,5.6,3.3
12501,18/09/2014 3:30,23.85,37500,7.92,90.3,6.65,5.8,3
12502,18/09/2014 4:00,23.86,37580,7.88,88.2,6.49,3.8,3.4
12503,18/09/2014 4:30,23.87,38150,7.89,90.4,6.64,3.9,3.1
12504,18/09/2014 5:00,23.76,38270,7.94,90.8,6.68,4.1,3.3
12505,18/09/2014 5:30,23.73,38810,7.96,90.8,6.67,3.3,2.9
12506,18/09/2014 6:00,23.55,39410,7.97,89.9,6.6,3.9,3.1
12507,18/09/2014 6:30,23.43,39910,7.97,89.2,6.55,3.8,3.3
12508,18/09/2014 7:00,23.29,40290,7.97,88.7,6.52,4.2,2.3
12509,18/09/2014 7:30,23.14,40560,7.98,87.7,6.46,4.5,2.3
12510,18/09/2014 8:00,23.17,40240,7.98,88,6.49,5.1,3.3
12511,18/09/2014 8:30,23.38,39710,7.99,89.3,6.57,4.3,2.6
12512,18/09/2014 9:00,23.56,39510,7.99,90.4,6.64,3.6,3.5
12513,18/09/2014 9:30,23.62,39400,8,91.2,6.69,4.6,1.4
12514,18/09/2014 10:00,23.69,38910,7.99,92.8,6.82,3.5,2.6
12515,18/09/2014 10:30,23.68,38420,7.98,92.8,6.83,3.8,2.4
12516,18/09/2014 11:00,23.84,38290,7.98,93.7,6.88,4.4,2.5
12517,18/09/2014 11:30,24.02,38050,7.97,94,6.89,3.8,3.2
12518,18/09/2014 12:00,24.18,37830,7.97,94.9,6.94,4.4,37.9
12519,18/09/2014 12:30,24.4,37390,7.97,96.7,7.06,5.2,2.9
12520,18/09/2014 13:00,24.65,36980,7.96,97.4,7.09,4.7,5.9
12521,18/09/2014 13:30,24.95,36520,7.95,99.4,7.21,4.8,3.3
12522,18/09/2014 14:00,25.08,36320,7.94,99.9,7.23,4.6,10.5
12523,18/09/2014 14:30,25.35,36030,7.93,101.5,7.32,5.2,4.3
12524,18/09/2014 15:00,25.63,35960,7.94,103.8,7.46,5.5,3.1
12525,18/09/2014 15:30,25.7,35980,7.95,104,7.46,7.1,3.8
12526,18/09/2014 16:00,25.38,36690,7.95,103.3,7.43,4.8,4.6
12527,18/09/2014 16:30,25.26,37690,7.97,103.6,7.44,5.6,5
12528,18/09/2014 17:00,25.2,38970,7.97,103.1,7.37,6,3.5
12529,18/09/2014 17:30,25.29,39850,7.99,104.7,7.45,6.2,3.6
12530,18/09/2014 18:00,24.87,41070,7.99,103,7.35,6.3,3.7
12531,18/09/2014 18:30,24.38,42370,8,100.8,7.21,6,3.6
12532,18/09/2014 19:00,24.15,43620,8.01,99.3,7.1,5,18.4
12533,18/09/2014 19:30,24.02,44710,8.02,98.4,7.02,4.5,3.8
12534,18/09/2014 20:00,23.96,45230,8.03,97.8,6.97,4.4,4.2
12535,18/09/2014 20:30,23.88,45230,8,96.7,6.9,4.8,4.3
12536,18/09/2014 21:00,23.85,45240,8.04,97.2,6.94,5.1,3.6
12537,18/09/2014 21:30,23.71,43800,8.04,97.4,7.01,3.5,2.9
12538,18/09/2014 22:00,23.75,43780,8.04,96.3,6.93,3.3,3.1
12539,18/09/2014 22:30,23.87,42670,8.04,96.6,6.97,4.2,3.3
12540,18/09/2014 23:00,23.88,42570,8.03,96.4,6.95,3.4,3.4
12541,18/09/2014 23:30,23.92,42220,8.02,96.1,6.93,3.8,2.9
