,Unnamed: 0,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
1950,6813,11/12/2013 15:00,30.5,43410,7.87,100.5,6.47,16.3,3.5
1953,6816,11/12/2013 16:30,30.31,44170,7.89,102.3,6.58,10.6,3.6
1956,6819,11/12/2013 18:00,29.42,47520,7.92,101.3,6.53,10.4,3
1959,6822,11/12/2013 19:30,29.42,46480,7.9,100.1,6.48,11.6,2.5
1962,6825,11/12/2013 21:00,29.65,40790,7.88,97.2,6.41,10.7,2.6
1965,6828,11/12/2013 22:30,29.55,40070,7.85,93.1,6.16,11.2,3
1968,6831,12/12/2013 0:00,29.44,44640,7.8,88.3,5.75,11.7,3.3
1971,6834,12/12/2013 1:30,29.43,43610,7.78,85.5,5.6,15.4,3
1974,6837,12/12/2013 3:00,29.38,42830,7.74,83.6,5.49,20.7,3.3
1977,6840,12/12/2013 4:30,29.23,43350,7.79,83.6,5.49,17.1,3.1
1980,6843,12/12/2013 6:00,28.86,41520,7.84,85.9,5.72,12.3,2
1983,6846,12/12/2013 7:30,28.45,49210,7.86,88.4,5.75,9.8,2.6
1986,6849,12/12/2013 9:00,28.36,45860,7.87,88.5,5.84,12.4,2.4
1989,6852,12/12/2013 10:30,28.37,44560,7.85,85.3,5.66,9.9,2.9
1992,6855,12/12/2013 12:00,28.53,44900,7.81,82.5,5.45,11.1,3.3
1995,6858,12/12/2013 13:30,28.59,43310,7.79,82.5,5.48,11.7,4.2
1998,6861,12/12/2013 15:00,28.56,42370,7.75,82.5,5.5,14.7,4.1
2001,6864,12/12/2013 16:30,28.37,42660,7.79,82.7,5.53,16.1,5
2004,6867,12/12/2013 18:00,27.94,41760,7.82,82.5,5.57,12.8,2.6
2007,6870,12/12/2013 19:30,27.82,39060,7.83,85.1,5.82,13.3,2.2
2010,6873,12/12/2013 21:00,27.69,45800,7.84,83.1,5.55,12.5,2.3
2013,6876,12/12/2013 22:30,27.71,44720,7.81,78.9,5.28,13.6,2.2
2016,6879,13/12/2013 0:00,27.69,43490,7.78,75.8,5.1,13.9,2.4
2019,6882,13/12/2013 1:30,27.52,42040,7.76,73.5,4.99,8.9,2.6
2022,6885,13/12/2013 3:00,27.42,41310,7.74,71.6,4.89,10.6,3.4
2025,6888,13/12/2013 4:30,27.35,41180,7.58,67,4.58,13.3,3
2028,6891,13/12/2013 6:00,27.03,41480,7.78,72.9,5,9.6,2.3
2031,6894,13/12/2013 7:30,26.96,39600,7.85,79.8,5.53,11.5,2.5
2034,6897,13/12/2013 9:00,26.97,48870,7.77,79.7,5.32,9.4,2.6
2037,6900,13/12/2013 10:30,27.64,45240,7.85,83.8,5.61,6.4,2.4
2040,6903,13/12/2013 12:00,28.18,46080,7.84,86.3,5.7,6.6,2.4
2043,6906,13/12/2013 13:30,28.85,41950,7.81,89.5,5.95,6.9,3.2
2046,6909,13/12/2013 15:00,29.37,43240,7.82,93.8,6.15,7.7,4
2049,6912,13/12/2013 16:30,29.53,42660,7.76,95.3,6.25,11.3,5.5
2052,6915,13/12/2013 18:00,29.13,44330,7.85,94,6.16,9.9,4.2
2055,6918,13/12/2013 19:30,29.08,46680,7.88,97.1,6.31,7.2,3
2058,6921,13/12/2013 21:00,28.77,47720,7.7,90.5,5.89,6.9,3.7
2061,6924,13/12/2013 22:30,28.79,46060,7.86,93,6.09,6.3,3.1
2064,6927,14/12/2013 0:00,28.64,45000,7.82,88.2,5.81,6.5,5.3
2067,6930,14/12/2013 1:30,28.44,43330,7.79,83,5.52,6.3,3.2
2070,6933,14/12/2013 3:00,28.3,42170,7.78,82.5,5.53,6.9,4
2073,6936,14/12/2013 4:30,28.12,41340,7.75,81.7,5.51,8.4,4.9
2076,6939,14/12/2013 6:00,28.09,40580,7.78,80,5.41,6.1,3.3
2079,6942,14/12/2013 7:30,28,43720,7.85,85.5,5.72,8.5,3.3
2082,6945,14/12/2013 9:00,27.99,41410,7.88,88.5,5.98,6.5,2.7
2085,6948,14/12/2013 10:30,28.3,48250,7.87,90.5,5.92,5.1,2.8
2088,6951,14/12/2013 12:00,28.91,47700,7.86,94.2,6.12,4.7,2.9
2091,6954,14/12/2013 13:30,29.41,46380,7.85,98.7,6.39,5.8,3.8
2094,6957,14/12/2013 15:00,29.85,43450,7.85,103.9,6.76,5.7,4.4
2097,6960,14/12/2013 16:30,30.08,43360,7.87,110.5,7.16,6.9,5.6
2100,6963,14/12/2013 18:00,29.8,43350,7.86,108,7.03,8.7,6.4
2103,6966,14/12/2013 19:30,29.41,45730,7.87,102.6,6.66,6.4,5.3
2106,6969,14/12/2013 21:00,29.3,48010,7.89,103.6,6.68,6.4,4.5
2109,6972,14/12/2013 22:30,29.25,47100,7.88,101.8,6.59,6,4.6
2112,6975,15/12/2013 0:00,29.08,45940,7.86,97.1,6.33,6.3,4.6
2115,6978,15/12/2013 1:30,28.96,44390,7.82,91.5,6.01,7.3,4.3
2118,6981,15/12/2013 3:00,28.81,42900,7.79,87.5,5.8,7.3,4.3
2121,6984,15/12/2013 4:30,28.63,41970,7.77,86.5,5.77,10.3,5.1
2124,6987,15/12/2013 6:00,28.53,42090,7.68,82.7,5.52,9.9,3.8
2127,6990,15/12/2013 7:30,28.32,45350,7.83,86.6,5.73,6.9,3.2
2130,6993,15/12/2013 9:00,28.47,42210,7.9,93.2,6.23,8.3,3.5
2133,6996,15/12/2013 10:30,28.44,50790,7.8,93.6,6.04,5.9,2.9
2136,6999,15/12/2013 12:00,29.22,49080,7.9,98.8,6.35,4.5,2.9
2139,7002,15/12/2013 13:30,29.73,47950,7.89,102.1,6.53,4.7,2.5
2142,7005,15/12/2013 15:00,30.2,46120,7.87,104.6,6.69,5.9,3.3
2145,7008,15/12/2013 16:30,30.46,44400,7.86,107.6,6.9,7.2,4.3
2148,7011,15/12/2013 18:00,30.36,43410,7.73,106.4,6.87,11.6,4.5
2151,7014,15/12/2013 19:30,29.94,44530,7.84,102.7,6.64,7.3,4.6
2154,7017,15/12/2013 21:00,29.49,47510,7.88,100.4,6.46,6.6,3.7
2157,7020,15/12/2013 22:30,29.37,48230,7.77,98.6,6.34,5.8,3.1
2160,7023,16/12/2013 0:00,29.24,46210,7.85,94.9,6.17,7.1,3.4
2163,7026,16/12/2013 1:30,29.23,45090,7.82,91.4,5.96,7.3,3.4
2166,7029,16/12/2013 3:00,28.99,43420,7.79,87.2,5.75,8.8,4.1
2169,7032,16/12/2013 4:30,28.78,42450,7.76,85.1,5.65,9.4,3.4
2172,7035,16/12/2013 6:00,28.56,41680,7.69,82.5,5.52,12.8,3.9
2175,7038,16/12/2013 7:30,28.57,43680,7.79,83.1,5.51,7.5,3.3
2178,7041,16/12/2013 9:00,28.75,41540,7.87,90.8,6.06,9.9,2.6
2181,7044,16/12/2013 10:30,28.64,50950,7.9,93.7,6.03,6.8,2.8
2184,7047,16/12/2013 12:00,29.08,50350,7.89,96,6.15,4.5,2.6
2187,7050,16/12/2013 13:30,29.65,49000,7.88,98.7,6.3,4.5,2.9
2190,7053,16/12/2013 15:00,30.08,47380,7.85,100.3,6.4,5.2,3.4
2193,7056,16/12/2013 16:30,30.28,45720,7.82,100.2,6.41,7,3.8
2196,7059,16/12/2013 18:00,30.27,44170,7.8,101.4,6.53,6.7,4.5
2199,7062,16/12/2013 19:30,29.86,44190,7.75,98.2,6.36,8.7,4.2
2202,7065,16/12/2013 21:00,29.4,46750,7.84,95,6.14,7.7,3.4
2205,7068,16/12/2013 22:30,29.15,48850,7.84,96.6,6.22,6.9,3.8
2208,7071,17/12/2013 0:00,29.08,47660,7.83,93.9,6.08,7.2,5.6
2211,7074,17/12/2013 1:30,28.95,45760,7.78,90.3,5.9,8,5
2214,7077,17/12/2013 3:00,28.93,44090,7.75,85.9,5.66,8.2,4.9
2217,7080,17/12/2013 4:30,28.65,42820,7.72,83.7,5.56,10,4.2
2220,7083,17/12/2013 6:00,28.54,41970,7.71,81.5,5.44,11.4,4.5
2223,7086,17/12/2013 7:30,28.62,42570,7.72,82.4,5.49,8,3.7
2226,7089,17/12/2013 9:00,28.52,40900,7.81,87.7,5.88,10.6,3.4
2229,7092,17/12/2013 10:30,28.42,42660,7.88,92,6.14,10.2,3.1
2232,7095,17/12/2013 12:00,28.57,51620,7.81,94.1,6.04,8.1,3.6
2235,7098,17/12/2013 13:30,29.18,49750,7.86,96.7,6.2,5.7,3
2238,7101,17/12/2013 15:00,29.23,48130,7.84,97,6.26,6.1,4.5
2241,7104,17/12/2013 16:30,29.23,46490,7.79,95,6.16,6.5,5.1
2244,7107,17/12/2013 18:00,29.06,44740,7.77,94.4,6.19,8.4,5.2
2247,7110,17/12/2013 19:30,28.84,43980,7.69,90.8,5.99,6.6,4.9
2250,7113,17/12/2013 21:00,28.68,45370,7.76,90,5.92,8.9,4.2
2253,7116,17/12/2013 22:30,28.12,48030,7.81,92.1,6.05,8.9,4.3
2256,7119,18/12/2013 0:00,27.91,47290,7.79,90.2,5.96,9.4,3.2
2259,7122,18/12/2013 1:30,27.96,46090,7.77,86.4,5.73,10.1,3.5
2262,7125,18/12/2013 3:00,27.99,44600,7.74,82.6,5.51,11.3,3.9
2265,7128,18/12/2013 4:30,27.8,43190,7.73,79.8,5.37,12.2,4.4
2268,7131,18/12/2013 6:00,27.69,42280,7.7,77.8,5.27,14.9,4
2271,7134,18/12/2013 7:30,27.74,42160,7.66,77.9,5.27,15.1,4.4
2274,7137,18/12/2013 9:00,27.67,45110,7.78,83.9,5.61,8.9,4.2
2277,7140,18/12/2013 10:30,27.49,41450,7.86,89.1,6.07,12.2,4
2280,7143,18/12/2013 12:00,27.55,51460,7.84,91.2,5.97,6.1,3.2
2283,7146,18/12/2013 13:30,27.98,49900,7.86,91.5,5.98,3,2.4
2286,7149,18/12/2013 15:00,28.2,48450,7.86,92.6,6.06,3.6,2.3
2289,7152,18/12/2013 16:30,28.4,46570,7.84,93.7,6.16,4.3,3.8
2292,7155,18/12/2013 18:00,28.39,44920,7.83,93.6,6.19,4.7,4.7
2295,7158,18/12/2013 19:30,28.18,43760,7.8,91.1,6.08,5.4,3.9
2298,7161,18/12/2013 21:00,28.03,44310,7.78,88.8,5.93,3.8,3.2
2301,7164,18/12/2013 22:30,27.28,46710,7.75,88.7,5.94,4.5,2.1
2304,7167,19/12/2013 0:00,27.02,47720,7.75,88.1,5.9,3.6,2.1
2307,7170,19/12/2013 1:30,27.07,46010,7.73,85.8,5.78,4.5,1.8
2310,7173,19/12/2013 3:00,27.31,44770,7.72,82.6,5.57,4.1,2.3
2313,7176,19/12/2013 4:30,27.08,43190,7.68,79,5.38,4.8,3.1
2316,7179,19/12/2013 6:00,26.96,42230,7.65,77.2,5.29,5.6,3.3
2319,7182,19/12/2013 7:30,26.89,41590,7.65,77.1,5.3,5.9,3.4
2322,7185,19/12/2013 9:00,27.08,43640,7.67,81.8,5.56,9.9,2.5
2325,7188,19/12/2013 10:30,26.8,47550,7.72,87.6,5.89,8.8,1
2328,7191,19/12/2013 12:00,26.87,51040,7.78,93,6.16,7.6,1.5
2331,7194,19/12/2013 13:30,27.38,50480,7.81,95.5,6.29,3.3,1.6
2334,7197,19/12/2013 15:00,27.72,49330,7.82,98,6.44,3.3,1.4
2337,7200,19/12/2013 16:30,27.96,47800,7.82,98.8,6.51,4.3,2.2
2340,7203,19/12/2013 18:00,27.98,46030,7.8,97.6,6.48,4.7,3.6
2343,7206,19/12/2013 19:30,27.91,44380,7.78,95.5,6.39,5.4,3.8
2346,7209,19/12/2013 21:00,27.63,43910,7.75,90.9,6.12,5.6,3.2
2349,7212,19/12/2013 22:30,27.24,45780,7.74,90.4,6.08,4,2.9
2352,7215,20/12/2013 0:00,26.77,48080,7.74,90.7,6.09,3.7,2.4
2355,7218,20/12/2013 1:30,26.69,46670,7.72,88.7,6,3.2,2.5
2358,7221,20/12/2013 3:00,26.93,45280,7.71,85.7,5.81,4.3,2.1
2361,7224,20/12/2013 4:30,26.89,43830,7.68,81.7,5.57,4.7,2.5
2364,7227,20/12/2013 6:00,26.8,42570,7.66,79.5,5.45,5.9,2.9
2367,7230,20/12/2013 7:30,26.84,41890,7.65,78.5,5.4,6.4,3.5
2370,7233,20/12/2013 9:00,27.01,42450,7.66,80.4,5.5,4.7,2.3
2373,7236,20/12/2013 10:30,27.1,45950,7.72,89.2,6.01,6.7,1.8
2376,7239,20/12/2013 12:00,27.07,49730,7.78,93.6,6.21,7.5,1.9
2379,7242,20/12/2013 13:30,27.4,51040,7.82,96.5,6.33,3.6,1.1
2382,7245,20/12/2013 15:00,27.88,49630,7.84,98.6,6.46,3.4,1.5
2385,7248,20/12/2013 16:30,28.23,48220,7.84,100.1,6.56,3.8,1.5
2388,7251,20/12/2013 18:00,28.28,46330,7.82,98.6,6.5,4.3,3.3
2391,7254,20/12/2013 19:30,28.22,44660,7.79,95.6,6.35,5.2,3.6
2394,7257,20/12/2013 21:00,28.06,43720,7.76,91.5,6.12,5.1,3
2397,7260,20/12/2013 22:30,27.77,44340,7.75,91.8,6.15,3.4,2.6
2400,7263,21/12/2013 0:00,27.19,46830,7.74,89.2,5.98,3.5,1.5
2403,7266,21/12/2013 1:30,26.96,47600,7.74,89.1,5.97,2.3,2
2406,7269,21/12/2013 3:00,27.19,45330,7.72,85.7,5.78,5.1,2.6
2409,7272,21/12/2013 4:30,27.14,44330,7.7,82.6,5.6,4.9,3
2412,7275,21/12/2013 6:00,26.87,42820,7.66,78.8,5.39,5.5,2.5
2415,7278,21/12/2013 7:30,26.93,42000,7.66,78.3,5.37,6.7,2.9
2418,7281,21/12/2013 9:00,27.39,41960,7.68,81.1,5.52,4.4,2.8
2421,7284,21/12/2013 10:30,27.87,44570,7.75,89.7,6,7,1.2
2424,7287,21/12/2013 12:00,27.53,48150,7.77,92.3,6.12,6.7,1.7
2427,7290,21/12/2013 13:30,27.84,50240,7.83,96.2,6.29,4.4,0.7
2430,7293,21/12/2013 15:00,28.31,49570,7.86,98.3,6.39,2.6,1.5
2433,7296,21/12/2013 16:30,28.59,48090,7.85,99.4,6.48,3.3,2.6
2436,7299,21/12/2013 18:00,28.74,46430,7.83,98.6,6.45,4.1,3.3
2439,7302,21/12/2013 19:30,28.61,37100,7.8,94.4,6.42,4.6,3.2
2442,7305,21/12/2013 21:00,28.47,37660,7.77,90.6,6.16,5.2,3.7
2445,7308,21/12/2013 22:30,28.24,33780,7.7,87.1,6.04,3.6,3.6
2448,7311,22/12/2013 0:00,27.92,35470,7.76,88,6.09,3.4,2.6
2451,7314,22/12/2013 1:30,27.53,39640,7.74,87.3,5.99,3.1,2.6
2454,7317,22/12/2013 3:00,27.48,34860,7.74,85.7,5.99,3.6,2.6
2457,7320,22/12/2013 4:30,27.56,37660,7.72,82.4,5.69,5.1,2.5
2460,7323,22/12/2013 6:00,27.34,43190,7.68,77.9,5.28,5.2,2
2463,7326,22/12/2013 7:30,27.31,42120,7.66,76,5.18,5.6,2.9
2466,7329,22/12/2013 9:00,27.48,41550,7.67,77,5.24,4.7,3.2
2469,7332,22/12/2013 10:30,27.98,43340,7.72,83.8,5.62,4.9,1.5
2472,7335,22/12/2013 12:00,27.81,46270,7.75,90.3,6,5.8,1.6
2475,7338,22/12/2013 13:30,27.77,49210,7.81,93.2,6.13,4.9,0.9
2478,7341,22/12/2013 15:00,28.23,49140,7.83,95.2,6.21,2.4,1.7
2481,7344,22/12/2013 16:30,28.36,47940,7.82,96.4,6.3,3.5,2.3
2484,7347,22/12/2013 18:00,28.55,46540,7.81,97.1,6.37,4.1,3.4
2487,7350,22/12/2013 19:30,28.49,38120,7.78,93.6,6.36,4.5,4.2
2490,7353,22/12/2013 21:00,28.28,38780,7.74,88.7,6.03,5.1,3.2
2493,7356,22/12/2013 22:30,28.04,33920,7.72,84.3,5.86,4.3,3.3
2496,7359,23/12/2013 0:00,27.95,39510,7.73,86.2,5.87,3.6,3.2
2499,7362,23/12/2013 1:30,27.51,37520,7.72,85.6,5.92,3.2,2.5
2502,7365,23/12/2013 3:00,27.52,37610,7.72,84.7,5.85,2.4,2.4
2505,7368,23/12/2013 4:30,27.44,35120,7.7,81.3,5.68,5.2,2.8
2508,7371,23/12/2013 6:00,27.34,43530,7.67,78.2,5.29,5.1,2.2
2511,7374,23/12/2013 7:30,27.15,39800,7.64,74.4,5.13,5.5,1.7
2514,7377,23/12/2013 9:00,27.43,41480,7.66,76.6,5.23,4.7,2
2517,7380,23/12/2013 10:30,27.57,42180,7.67,80.1,5.43,4,2.9
2520,7383,23/12/2013 12:00,28.25,44600,7.77,92.3,6.13,5.1,2.3
2523,7386,23/12/2013 13:30,27.96,47810,7.79,93.2,6.14,4.7,2.3
2526,7389,23/12/2013 15:00,28.43,49620,7.87,97.2,6.31,3.3,2.5
2529,7392,23/12/2013 16:30,28.69,48010,7.84,98.8,6.43,2.6,2.3
2532,7395,23/12/2013 18:00,28.63,46700,7.82,98.2,6.43,3.6,3.1
2535,7398,23/12/2013 19:30,28.74,38140,7.81,96.8,6.55,4,3.7
2538,7401,23/12/2013 21:00,28.53,41370,7.77,91.3,6.12,4.6,3.5
2541,7404,23/12/2013 22:30,28.38,33370,7.74,86.9,6.02,4.4,3.1
2544,7407,24/12/2013 0:00,28.15,39750,7.72,81.8,5.55,3.7,4.3
2547,7410,24/12/2013 1:30,28.01,44480,7.74,86.1,5.74,3.2,3.3
2550,7413,24/12/2013 3:00,27.61,45650,7.72,82.4,5.51,2.4,1.6
2553,7416,24/12/2013 4:30,27.7,44360,7.73,84.3,5.66,3.2,2
2556,7419,24/12/2013 6:00,27.59,41150,7.69,79.4,5.41,4.9,2
2559,7422,24/12/2013 7:30,27.47,42520,7.66,75.4,5.11,4.9,2.2
2562,7425,24/12/2013 9:00,27.7,41450,7.7,76.1,5.17,4.5,2.3
2565,7428,24/12/2013 10:30,28.3,41370,7.74,80.7,5.43,4.6,2.5
2568,7431,24/12/2013 12:00,29.17,42680,7.79,90.2,5.95,3.6,2.3
2571,7434,24/12/2013 13:30,29.54,45180,7.85,100.1,6.5,4.8,2.7
2574,7437,24/12/2013 15:00,29.04,47890,7.86,98.6,6.38,4.4,1.8
2577,7440,24/12/2013 16:30,29.28,47390,7.89,100,6.46,2.3,1.1
2580,7443,24/12/2013 18:00,29.53,46070,7.87,101.4,6.56,3.5,3
2583,7446,24/12/2013 19:30,29.61,34980,7.87,100.1,6.75,4,2.5
2586,7449,24/12/2013 21:00,29.47,41310,7.84,94.9,6.26,4.7,2.8
2589,7452,24/12/2013 22:30,29.14,36210,7.79,89.1,6.03,4.5,2.5
2592,7455,25/12/2013 0:00,28.96,35410,7.77,85.1,5.8,4.7,3.1
2595,7458,25/12/2013 1:30,28.81,38020,7.77,85.5,5.78,3.2,2.5
2598,7461,25/12/2013 3:00,28.52,35800,7.78,85.9,5.88,3.7,1.5
2601,7464,25/12/2013 4:30,28.08,36900,7.75,84,5.77,2.4,2
2604,7467,25/12/2013 6:00,28.31,44290,7.77,83.8,5.57,3.2,1.8
2607,7470,25/12/2013 7:30,28.3,43520,7.76,80.7,5.38,4.8,2.5
2610,7473,25/12/2013 9:00,28.35,42740,7.76,79.2,5.29,3.9,1.9
2613,7476,25/12/2013 10:30,28.63,41620,7.76,81.1,5.42,4.1,2.5
2616,7479,25/12/2013 12:00,29.36,34610,7.81,87.1,5.91,3.5,2.5
2619,7482,25/12/2013 13:30,30.06,44110,7.91,101.4,6.55,4.6,1.3
2622,7485,25/12/2013 15:00,29.86,46340,7.92,102.3,6.58,5.5,2.5
2625,7488,25/12/2013 16:30,29.88,47950,7.96,101.7,6.49,3.1,2.4
2628,7491,25/12/2013 18:00,29.86,46710,7.92,103.6,6.65,2,1.9
2631,7494,25/12/2013 19:30,30.01,36650,7.91,102.7,6.84,3.8,2.3
2634,7497,25/12/2013 21:00,29.84,35760,7.88,98.5,6.6,4.3,2.9
2637,7500,25/12/2013 22:30,29.55,36810,7.85,91.5,6.13,4.2,3
2640,7503,26/12/2013 0:00,29.34,41310,7.81,86.9,5.75,4.5,2.9
2643,7506,26/12/2013 1:30,29.28,36460,7.78,83.3,5.62,4.3,3.3
2646,7509,26/12/2013 3:00,29.04,37250,7.82,86.4,5.83,3.4,2.4
2649,7512,26/12/2013 4:30,28.59,37980,7.8,85.4,5.79,3,1.6
2652,7515,26/12/2013 6:00,28.42,42690,7.81,84.7,5.66,2.4,1.7
2655,7518,26/12/2013 7:30,28.45,44880,7.83,84.2,5.57,3.4,2.1
2658,7521,26/12/2013 9:00,28.9,44050,7.84,84.8,5.59,3.8,2.8
2661,7524,26/12/2013 10:30,29.42,40410,7.87,85.9,5.69,3.8,1.8
2664,7527,26/12/2013 12:00,29.92,38160,7.92,89.2,5.91,4.1,2.7
2667,7530,26/12/2013 13:30,30.57,42190,7.94,95,6.14,3.7,3.1
2670,7533,26/12/2013 15:00,30.93,44510,8.01,106.7,6.79,4.7,2.5
2673,7536,26/12/2013 16:30,30.72,46570,8.01,106.5,6.74,3.9,2.1
2676,7539,26/12/2013 18:00,30.31,47610,8.01,103.3,6.56,2.5,2.2
2679,7542,26/12/2013 19:30,30.58,37030,8.01,104.9,6.91,3.1,1.9
2682,7545,26/12/2013 21:00,30.51,37300,7.99,101,6.65,3.9,2.9
2685,7548,26/12/2013 22:30,30.08,37580,7.96,94.8,6.28,3.5,2.4
2688,7551,27/12/2013 0:00,29.85,30810,7.93,88.9,6.07,4.4,2.6
2691,7554,27/12/2013 1:30,29.74,30250,7.9,84.4,5.78,4.6,3.5
2694,7557,27/12/2013 3:00,29.71,35150,7.9,85.5,5.76,3.1,2.5
2697,7560,27/12/2013 4:30,29.44,40320,7.96,85.8,5.69,4,2.8
2700,7563,27/12/2013 6:00,29.34,46430,8,88.3,5.72,3.7,2.2
2703,7566,27/12/2013 7:30,29.24,46300,8.04,88.4,5.74,2.3,1.1
2706,7569,27/12/2013 9:00,29.34,45010,8.03,87.3,5.69,2.8,1.9
2709,7572,27/12/2013 10:30,29.94,44360,8.05,90.1,5.83,3.4,2.4
2712,7575,27/12/2013 12:00,30.64,43150,8.08,94.9,6.1,3.8,2.3
2715,7578,27/12/2013 13:30,31.52,42290,8.11,100.1,6.37,3.9,3.3
2718,7581,27/12/2013 15:00,31.91,42830,8.1,105,6.63,3.4,3.2
2721,7584,27/12/2013 16:30,31.97,44950,8.15,110.4,6.9,4.1,1.8
2724,7587,27/12/2013 18:00,31.35,47040,8.15,106.8,6.69,3.4,1.9
2727,7590,27/12/2013 19:30,31.45,41200,8.16,106,6.78,2.3,2.1
2730,7593,27/12/2013 21:00,31.33,35820,8.17,103.5,6.77,3.7,2.6
2733,7596,27/12/2013 22:30,31.07,38770,8.17,98.2,6.38,3.1,2.5
2736,7599,28/12/2013 0:00,30.73,36290,8.16,91.9,6.06,3.7,2.4
2739,7602,28/12/2013 1:30,30.56,33640,8.15,87.5,5.84,4,2.8
2742,7605,28/12/2013 3:00,30.4,32060,8.12,83.8,5.64,4.5,2.1
2745,7608,28/12/2013 4:30,30.33,33670,8.15,86.3,5.79,2.5,2.4
2748,7611,28/12/2013 6:00,30.12,36550,8.17,87,5.79,4.1,1.5
2751,7614,28/12/2013 7:30,30.03,47620,8.2,89.3,5.7,2.7,1.4
2754,7617,28/12/2013 9:00,30.25,46540,8.21,90.4,5.77,1.9,2
2757,7620,28/12/2013 10:30,30.58,45520,8.21,91.1,5.81,3,2.2
2760,7623,28/12/2013 12:00,31.08,44510,8.23,94.7,6.01,3.1,1.7
2763,7626,28/12/2013 13:30,31.75,43260,8.26,101.1,6.39,3.7,2.7
2766,7629,28/12/2013 15:00,32.16,42400,8.27,103,6.48,4,3.9
2769,7632,28/12/2013 16:30,32.16,41830,8.27,106.7,6.73,3.4,2.7
2772,7635,28/12/2013 18:00,32.31,45350,8.28,109.3,6.79,4.1,3.6
2775,7638,28/12/2013 19:30,31.67,46840,8.29,105.1,6.55,2.6,2
2778,7641,28/12/2013 21:00,31.78,34540,8.29,104.8,6.84,2.7,2.1
2781,7644,28/12/2013 22:30,31.57,44910,8.27,99.6,6.27,2.9,2.4
2784,7647,29/12/2013 0:00,31.04,43660,8.24,92.3,5.88,3.2,3
2787,7650,29/12/2013 1:30,30.91,42440,8.23,87.4,5.61,3.8,3
2790,7653,29/12/2013 3:00,30.74,41760,8.22,83.8,5.41,4,2.7
2793,7656,29/12/2013 4:30,30.62,41970,8.18,83.1,5.37,2.8,2.1
2796,7659,29/12/2013 6:00,30.3,44210,8.19,83.4,5.37,6,2.3
2799,7662,29/12/2013 7:30,30.36,47390,8.24,89,5.65,5.3,2.2
2802,7665,29/12/2013 9:00,30.27,49150,8.26,88.6,5.59,3.2,1.9
2805,7668,29/12/2013 10:30,30.84,47490,8.24,94,5.92,2.7,2
2808,7671,29/12/2013 12:00,31.37,46380,8.25,98,6.15,2.6,1.7
2811,7674,29/12/2013 13:30,32,44940,8.26,102.2,6.38,3.3,2
2814,7677,29/12/2013 15:00,32.39,43940,8.25,105.8,6.6,3.2,2.3
2817,7680,29/12/2013 16:30,32.5,43280,8.26,107,6.68,3,2.5
2820,7683,29/12/2013 18:00,32.42,44800,8.25,107.4,6.67,3,2.9
2823,7686,29/12/2013 19:30,32.16,38040,8.26,106,6.78,4.1,2
2826,7689,29/12/2013 21:00,31.89,37990,8.26,103.2,6.64,2.2,1.7
2829,7692,29/12/2013 22:30,31.77,41480,8.27,100.4,6.38,3.1,2.2
2832,7695,30/12/2013 0:00,31.62,45530,8.22,96,6.02,3.2,2.6
2835,7698,30/12/2013 1:30,31.34,44080,8.17,90,5.7,3.3,2.9
2838,7701,30/12/2013 3:00,31.14,43070,8.15,85.8,5.47,3.4,2.1
2841,7704,30/12/2013 4:30,30.93,42230,8.13,83.1,5.34,3.5,2.7
2844,7707,30/12/2013 6:00,30.9,42780,8.17,83.8,5.37,2.2,2.6
2847,7710,30/12/2013 7:30,30.78,46970,8.22,88.7,5.6,8.4,2.4
2850,7713,30/12/2013 9:00,30.62,49990,8.26,89.6,5.6,7,1.9
2853,7716,30/12/2013 10:30,31.04,49830,8.3,92.7,5.77,2.2,1.4
2856,7719,30/12/2013 12:00,31.55,48560,8.32,98.3,6.09,2.7,2.3
2859,7722,30/12/2013 13:30,32.15,47380,8.33,105.4,6.51,3.7,2.9
2862,7725,30/12/2013 15:00,32.54,45860,8.33,109,6.73,3.2,2.5
2865,7728,30/12/2013 16:30,32.72,44510,8.31,111.1,6.88,3.2,3.8
2868,7731,30/12/2013 18:00,32.49,44510,8.3,107.8,6.7,3,3.5
2871,7734,30/12/2013 19:30,32.13,46910,8.29,104.8,6.49,4.5,3.1
2874,7737,30/12/2013 21:00,31.91,49000,8.31,104.2,6.41,6,3.6
2877,7740,30/12/2013 22:30,31.89,48230,8.34,102.8,6.35,2.4,2.9
2880,7743,31/12/2013 0:00,31.71,46980,8.34,97.8,6.09,3.1,3.3
2883,7746,31/12/2013 1:30,31.64,45720,8.31,92.2,5.78,3.2,3.4
2886,7749,31/12/2013 3:00,31.44,44350,8.28,86.7,5.48,3.6,2.8
2889,7752,31/12/2013 4:30,31.29,43460,8.26,83.6,5.31,3,3.8
2892,7755,31/12/2013 6:00,31.17,43160,8.19,82,5.22,2.8,3.6
2895,7758,31/12/2013 7:30,31.05,46140,8.28,85.1,5.37,6.1,3
2898,7761,31/12/2013 9:00,30.97,50040,8.33,90,5.6,11.2,4
2901,7764,31/12/2013 10:30,30.77,51650,8.35,92.1,5.71,3.1,3.2
2904,7767,31/12/2013 12:00,31.31,50910,8.38,99.7,6.15,2.8,3.5
2907,7770,31/12/2013 13:30,31.8,49830,8.42,105.9,6.51,4.4,2.9
2910,7773,31/12/2013 15:00,32.48,47880,8.46,116.2,7.12,4,4.5
