,Unnamed: 0,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
3892,964,21/01/2014 2:00,28.73,37450,8.29,88.2,5.98,4.6,2.3
3896,968,21/01/2014 4:00,28.79,38240,8.29,84.2,5.68,5.5,2.6
3900,972,21/01/2014 6:00,28.75,37780,8.27,79.7,5.39,6.8,3.1
3904,976,21/01/2014 8:00,28.78,41660,8.27,78.7,5.24,7,3.6
3908,980,21/01/2014 10:00,29.22,41700,8.29,82.8,5.48,7.5,3.6
3912,984,21/01/2014 12:00,29.78,44470,8.33,92,5.97,7.1,3.2
3916,988,21/01/2014 14:00,29.85,40590,7.76,95.4,6.27,6.5,2
3920,992,21/01/2014 16:00,30.39,48310,7.77,100.2,6.34,4.5,2.5
3924,996,21/01/2014 18:00,30.7,39080,7.75,99.4,6.49,5.9,3.2
3928,1000,21/01/2014 20:00,30.55,37580,7.72,94.6,6.22,6.5,3.2
3932,1004,21/01/2014 22:00,30.25,33050,7.7,88.8,5.97,5.5,3.4
3936,1008,22/01/2014 0:00,30.14,31550,7.7,88,5.96,5.4,2.6
3940,1012,22/01/2014 2:00,29.49,39000,7.72,86.1,5.73,6.5,2.3
3944,1016,22/01/2014 4:00,29.44,34850,7.69,83.1,5.62,4.5,2.3
3948,1020,22/01/2014 6:00,29.49,45830,7.67,79.6,5.16,5.3,2.7
3952,1024,22/01/2014 8:00,29.37,44420,7.66,77.5,5.06,6.4,3.7
3956,1028,22/01/2014 10:00,29.96,43900,7.67,82.2,5.33,6.1,3.9
3960,1032,22/01/2014 12:00,30.65,45660,7.69,89.4,5.69,5.7,2.5
3964,1036,22/01/2014 14:00,30.6,48920,7.74,94.2,5.92,6,2.3
3968,1040,22/01/2014 16:00,31.05,48660,7.76,98,6.12,3.6,3.5
3972,1044,22/01/2014 18:00,31.43,47230,7.75,99.6,6.22,5.5,3.7
3976,1048,22/01/2014 20:00,31.19,35710,7.72,94.5,6.2,6.6,4.3
3980,1052,22/01/2014 22:00,30.82,35400,7.71,89.3,5.9,5.7,4.2
3984,1056,23/01/2014 0:00,30.62,33170,7.68,84.9,5.67,4.5,4.3
3988,1060,23/01/2014 2:00,30.26,35920,7.68,83.2,5.53,6.2,2.7
3992,1064,23/01/2014 4:00,30.09,36390,7.69,82.8,5.51,3.6,2.5
3996,1068,23/01/2014 6:00,30.01,41940,7.67,79.6,5.19,5.4,2.4
4000,1072,23/01/2014 8:00,29.94,44700,7.65,77,4.98,6,3
4004,1076,23/01/2014 10:00,30.18,43650,7.67,80.1,5.18,7,2.9
4008,1080,23/01/2014 12:00,30.93,44780,7.7,90.1,5.73,7.1,3.5
4012,1084,23/01/2014 14:00,31.38,46950,7.75,100.3,6.28,6.8,2.8
4016,1088,23/01/2014 16:00,31.22,48520,7.77,99.8,6.23,4,3.2
4020,1092,23/01/2014 18:00,31.54,36170,7.77,102.6,6.68,6.6,4.8
4024,1096,23/01/2014 20:00,31.11,35030,7.74,96.4,6.35,6.1,4.7
4028,1100,23/01/2014 22:00,30.77,33950,7.71,89.3,5.93,5.9,5.2
4032,1104,24/01/2014 0:00,30.51,32650,7.71,83.6,5.6,4.8,4.9
4036,1108,24/01/2014 2:00,30.39,35350,7.7,85.4,5.68,6,3.6
4040,1112,24/01/2014 4:00,29.89,36640,7.72,86,5.74,5.1,2
4044,1116,24/01/2014 6:00,29.68,46690,7.71,84,5.41,3.4,2.7
4048,1120,24/01/2014 8:00,29.79,45810,7.69,81.2,5.24,5.9,3.3
4052,1124,24/01/2014 10:00,30.24,44550,7.69,83.2,5.35,6.4,3.1
4056,1128,24/01/2014 12:00,31.02,44070,7.72,91.4,5.82,6.9,3.2
4060,1132,24/01/2014 14:00,31.08,46120,7.76,99.7,6.29,6.3,4
4064,1136,24/01/2014 16:00,30.98,48150,7.79,101.8,6.38,4.8,3.3
4068,1140,24/01/2014 18:00,31.08,47380,7.8,103.9,6.52,4,3.8
4072,1144,24/01/2014 20:00,30.83,33950,7.77,97.9,6.5,6.2,4.5
4076,1148,24/01/2014 22:00,30.54,36460,7.73,89.9,5.94,5.4,4
4080,1152,25/01/2014 0:00,30.45,32370,7.72,86.3,5.8,5.1,3.9
4084,1156,25/01/2014 2:00,30.33,30380,7.7,83.6,5.67,3.9,3.2
4088,1160,25/01/2014 4:00,29.88,36080,7.72,83.9,5.61,6.2,2.1
4092,1164,25/01/2014 6:00,29.73,48900,7.74,86.4,5.51,4.1,2.1
4096,1168,25/01/2014 8:00,29.75,47800,7.72,84.9,5.44,4.7,1.6
4100,1172,25/01/2014 10:00,30.24,46570,7.7,84.3,5.38,6.5,2.9
4104,1176,25/01/2014 12:00,30.88,45100,7.7,89.9,5.71,7.4,3.7
4108,1180,25/01/2014 14:00,31.32,44920,7.72,95.1,6,6.1,3.9
4112,1184,25/01/2014 16:00,31.45,47030,7.76,101.2,6.33,6.2,3.5
4116,1188,25/01/2014 18:00,31.15,48690,7.77,101.1,6.3,4.8,2.9
4120,1192,25/01/2014 20:00,31.06,31950,7.75,97,6.46,5.5,2.9
4124,1196,25/01/2014 22:00,30.49,33120,7.72,89.2,5.97,4.9,2.6
4128,1200,26/01/2014 0:00,30.45,32580,7.7,85.3,5.73,5.3,3.5
4132,1204,26/01/2014 2:00,30.25,29030,7.68,83.1,5.67,4.8,3.8
4136,1208,26/01/2014 4:00,29.64,35170,7.69,82.4,5.55,7.2,2.4
4140,1212,26/01/2014 6:00,29.53,39440,7.75,86.6,5.75,8,2.8
4144,1216,26/01/2014 8:00,28.98,50110,7.76,86,5.52,4.4,2.9
4148,1220,26/01/2014 10:00,29.44,48240,7.76,89.1,5.72,6.5,2.8
4152,1224,26/01/2014 12:00,29.73,47230,7.75,92.7,5.95,7.5,3
4156,1228,26/01/2014 14:00,30.1,45910,7.76,98.3,6.3,6.9,4.2
4160,1232,26/01/2014 16:00,29.59,47130,7.79,98.6,6.34,7.6,4.2
4164,1236,26/01/2014 18:00,29.09,49070,7.84,102,6.56,6.9,2.6
4168,1240,26/01/2014 20:00,28.63,34570,7.84,99.4,6.83,4.8,3.9
4172,1244,26/01/2014 22:00,28.62,33540,7.82,95.6,6.59,6.1,3.5
4176,1248,27/01/2014 0:00,28.51,34880,7.77,89.6,6.16,5.5,3
4180,1252,27/01/2014 2:00,28.53,30430,7.74,86.2,6.02,5.3,3.5
4184,1256,27/01/2014 4:00,28.37,31820,7.73,84.6,5.9,4.3,3.7
4188,1260,27/01/2014 6:00,27.38,48630,7.79,86.8,5.75,10.6,2.8
4192,1264,27/01/2014 8:00,27,52060,7.82,87.5,5.75,7.1,2.5
4196,1268,27/01/2014 10:00,27.05,51410,7.82,89.5,5.9,4.1,2.5
4200,1272,27/01/2014 12:00,27.47,50030,7.82,92.5,6.09,6.1,2.7
4204,1276,27/01/2014 14:00,27.93,48100,7.82,97.7,6.43,6.7,3.1
4208,1280,27/01/2014 16:00,28.28,46660,7.83,100.4,6.61,6.1,6
4212,1284,27/01/2014 18:00,27.8,48750,7.87,101.6,6.69,6.7,4.4
4216,1288,27/01/2014 20:00,27.25,41580,7.88,99.1,6.78,4.8,3.1
4220,1292,27/01/2014 22:00,27.17,41300,7.87,97.8,6.7,4.1,3.4
4224,1296,28/01/2014 0:00,27.17,44490,7.84,93.5,6.33,4.9,3.4
4228,1300,28/01/2014 2:00,27.19,38540,7.8,88.8,6.15,4.7,3.3
4232,1304,28/01/2014 4:00,27.15,42370,7.77,85.7,5.85,4.9,3.3
4236,1308,28/01/2014 6:00,26.46,46900,7.8,85.6,5.8,8.9,3.4
4240,1312,28/01/2014 8:00,26.01,52100,7.86,89.2,5.97,9.6,2.9
4244,1316,28/01/2014 10:00,25.92,53380,7.88,91.2,6.08,3.9,1.4
4248,1320,28/01/2014 12:00,26.51,52180,7.88,95.3,6.31,5.8,2
4252,1324,28/01/2014 14:00,27.34,50390,7.89,101.9,6.71,5.8,4
4256,1328,28/01/2014 16:00,27.94,48400,7.89,107,7.04,6.5,5.7
4260,1332,28/01/2014 18:00,27.73,39630,7.88,104,7.11,5.8,4.6
4264,1336,28/01/2014 20:00,27.13,51220,7.91,101.5,6.69,8.3,3.5
4268,1340,28/01/2014 22:00,26.9,42010,7.9,99.6,6.84,4.2,3.2
4272,1344,29/01/2014 0:00,26.89,40680,7.89,97,6.69,5.6,3.7
4276,1348,29/01/2014 2:00,26.94,39500,7.84,93,6.45,5.6,3.6
4280,1352,29/01/2014 4:00,26.89,43780,7.82,90.5,6.17,4.6,3.5
4284,1356,29/01/2014 6:00,26.79,46720,7.81,88.4,5.97,3.4,3.8
4288,1360,29/01/2014 8:00,26.17,51280,7.86,90.3,6.04,12.5,3.6
4292,1364,29/01/2014 10:00,25.88,54060,7.9,91.5,6.08,7.8,2.6
4296,1368,29/01/2014 12:00,26.41,53630,7.89,95.5,6.3,4,2.2
4300,1372,29/01/2014 14:00,27.04,52330,7.89,99.6,6.54,6.5,3.6
4304,1376,29/01/2014 16:00,27.43,50240,7.88,103.3,6.8,8.1,4.6
4308,1380,29/01/2014 18:00,27.33,46450,7.87,101.6,6.8,6.3,5.2
4312,1384,29/01/2014 20:00,26.85,42160,7.87,98.3,6.75,9.8,4
4316,1388,29/01/2014 22:00,26.47,47670,7.89,96.8,6.54,7.3,3.8
4320,1392,30/01/2014 0:00,26.37,50060,7.87,94.6,6.34,5.1,3.5
4324,1396,30/01/2014 2:00,26.43,38110,7.84,91.7,6.44,5.4,4.3
4328,1400,30/01/2014 4:00,26.44,39460,7.81,88.6,6.19,4.6,4
4332,1404,30/01/2014 6:00,26.38,44460,7.78,85.7,5.88,4.4,3.7
4336,1408,30/01/2014 8:00,25.79,50000,7.82,86.9,5.88,10.5,4
4340,1412,30/01/2014 10:00,25.46,54260,7.88,89.7,6,16.7,4
4344,1416,30/01/2014 12:00,25.52,54790,7.91,93.1,6.21,5.7,2.3
4348,1420,30/01/2014 14:00,25.8,53760,7.88,94.2,6.28,11.9,4.1
4352,1424,30/01/2014 16:00,26.18,51770,7.87,97,6.47,8.4,5.3
4356,1428,30/01/2014 18:00,26.24,49950,7.85,96.5,6.48,7,5.8
4360,1432,30/01/2014 20:00,26.1,36620,7.84,94.2,6.7,6.6,5.1
4364,1436,30/01/2014 22:00,25.5,43910,7.88,94.3,6.58,11.2,3.5
4368,1440,31/01/2014 0:00,25.32,45770,7.88,93.3,6.48,4.4,3.3
4372,1444,31/01/2014 2:00,25.32,49940,7.85,90.5,6.18,6,3.5
4376,1448,31/01/2014 4:00,25.47,46050,7.81,87.5,6.05,5.9,4
4380,1452,31/01/2014 6:00,25.53,48270,7.78,85.7,5.87,4.1,3.6
4384,1456,31/01/2014 8:00,25.19,49640,7.8,86.2,5.9,8.2,3.6
4388,1460,31/01/2014 10:00,24.6,53780,7.87,90.7,6.17,20.7,4
4392,1464,31/01/2014 12:00,24.24,55540,7.94,94.1,6.39,14.6,3.9
4396,1468,31/01/2014 14:00,24.5,54720,7.91,93.8,6.36,15.1,4.7
4400,1472,31/01/2014 16:00,24.81,53160,7.87,92.9,6.31,14.3,5.5
4404,1476,31/01/2014 18:00,24.97,51060,7.83,92,6.28,8.9,5.1
4408,1480,31/01/2014 20:00,25.05,32460,7.8,88.4,6.51,6.6,4.9
4412,1484,31/01/2014 22:00,24.54,51770,7.84,91,6.24,11.9,4.1
4416,1488,1/02/2014 0:00,24.23,53520,7.88,91.7,6.28,9.7,3.2
4420,1492,1/02/2014 2:00,24.41,52150,7.85,90.1,6.19,9.6,3.4
4424,1496,1/02/2014 4:00,24.61,50340,7.81,86.8,5.99,8.2,3.3
4428,1500,1/02/2014 6:00,24.76,41210,7.76,84,6,4.3,2.8
4432,1504,1/02/2014 8:00,24.85,47790,7.75,82.9,5.75,4.6,3.8
4436,1508,1/02/2014 10:00,24.44,51130,7.82,88.8,6.12,15.6,3.8
4440,1512,1/02/2014 12:00,24.04,54090,7.9,92.4,6.33,23.3,4.2
4444,1516,1/02/2014 14:00,24.26,53710,7.89,93.8,6.42,9.1,4.1
4448,1520,1/02/2014 16:00,24.52,52450,7.85,92.9,6.36,13.3,4.6
4452,1524,1/02/2014 18:00,24.81,50340,7.82,91.7,6.3,9.5,5.1
4456,1528,1/02/2014 20:00,24.99,48680,7.79,89.5,6.17,7,5
4460,1532,1/02/2014 22:00,24.83,49270,7.8,88.6,6.12,6.4,3.1
4464,1536,2/02/2014 0:00,24.43,52040,7.86,90.9,6.25,14.4,3.2
4468,1540,2/02/2014 2:00,24.38,51580,7.85,89.9,6.19,6.1,3
4472,1544,2/02/2014 4:00,24.5,49960,7.8,86.1,5.96,7.1,3.3
4476,1548,2/02/2014 6:00,24.62,48190,7.76,83.2,5.79,4.7,3.3
4480,1552,2/02/2014 8:00,24.8,46780,7.74,83.4,5.82,3.9,4.6
4484,1556,2/02/2014 10:00,24.91,48590,7.78,88.2,6.09,8.6,3.1
4488,1560,2/02/2014 12:00,24.73,52060,7.85,90.8,6.2,17.2,3.7
4492,1564,2/02/2014 14:00,25.18,53110,7.88,94.7,6.39,7.1,2.8
4496,1568,2/02/2014 16:00,25.62,51860,7.87,98.1,6.61,10.7,4.8
4500,1572,2/02/2014 18:00,25.91,49910,7.85,101.2,6.84,8.1,6.2
4504,1576,2/02/2014 20:00,26.01,48160,7.83,101.1,6.87,5.6,7.1
4508,1580,2/02/2014 22:00,25.84,47510,7.8,96.3,6.58,4.3,6.3
4512,1584,3/02/2014 0:00,25.35,50260,7.83,93.8,6.39,10.9,4.3
4516,1588,3/02/2014 2:00,25.13,51560,7.85,92.7,6.3,7.7,3.3
4520,1592,3/02/2014 4:00,25.14,49980,7.82,91,6.23,6.5,4
4524,1596,3/02/2014 6:00,25.17,48160,7.78,88.4,6.1,4.8,4.5
4528,1600,3/02/2014 8:00,25.3,46620,7.77,88.9,6.15,4.5,5
4532,1604,3/02/2014 10:00,25.49,46860,7.78,91.3,6.3,4.8,5.5
4536,1608,3/02/2014 12:00,25.64,50160,7.85,97.2,6.59,12.4,2.9
4540,1612,3/02/2014 14:00,25.9,52460,7.88,97.4,6.51,7.6,4.9
4544,1616,3/02/2014 16:00,26.1,51590,7.89,101.6,6.8,8.5,6.2
4548,1620,3/02/2014 18:00,26.32,49930,7.88,106.1,7.12,9.7,6.9
4552,1624,3/02/2014 20:00,26.51,47800,7.85,105.3,7.11,5.3,6
4556,1628,3/02/2014 22:00,26.4,46720,7.8,100,6.79,5.4,5.4
4560,1632,4/02/2014 0:00,25.98,48540,7.83,97.2,6.6,6.7,4.7
4564,1636,4/02/2014 2:00,25.6,51230,7.84,94.8,6.41,8.1,5.1
4568,1640,4/02/2014 4:00,25.57,49860,7.82,94.1,6.4,4.1,4.5
4572,1644,4/02/2014 6:00,25.57,48440,7.78,91.1,6.23,4.8,4.5
4576,1648,4/02/2014 8:00,25.73,46810,7.75,90,6.18,5,4.8
4580,1652,4/02/2014 10:00,26.18,46010,7.74,92.6,6.33,4.7,3.8
4584,1656,4/02/2014 12:00,26.4,48250,7.82,101.6,6.85,5.9,3.6
4588,1660,4/02/2014 14:00,26.56,51110,7.86,102.8,6.84,8.3,2.7
4592,1664,4/02/2014 16:00,26.92,50940,7.87,107.5,7.12,5,4.3
4596,1668,4/02/2014 18:00,27.04,49570,7.86,107.1,7.12,5.7,4.9
4600,1672,4/02/2014 20:00,26.99,47910,7.82,102.7,6.87,6.5,3.8
4604,1676,4/02/2014 22:00,26.84,46300,7.79,98.7,6.67,4.8,4.3
4608,1680,5/02/2014 0:00,26.68,46900,7.79,97.1,6.56,4,4.7
4612,1684,5/02/2014 2:00,26.15,49810,7.83,95.5,6.43,7.4,2.6
4616,1688,5/02/2014 4:00,25.93,49890,7.83,94.3,6.37,3.7,3.1
4620,1692,5/02/2014 6:00,25.92,48730,7.8,90.7,6.16,4.3,3.2
4624,1696,5/02/2014 8:00,26.03,46700,7.76,88.8,6.07,4.6,3.4
4628,1700,5/02/2014 10:00,26.53,45420,7.75,92.8,6.32,5,4.3
4632,1704,5/02/2014 12:00,26.95,46720,7.79,96.9,6.52,6.7,2.5
4636,1708,5/02/2014 14:00,26.97,49390,7.85,101.5,6.75,5.6,2.1
4640,1712,5/02/2014 16:00,27.13,50650,7.86,103.1,6.81,3.5,2.8
4644,1716,5/02/2014 18:00,27.24,49140,7.85,103.5,6.86,4.5,2.7
4648,1720,5/02/2014 20:00,27.27,47560,7.83,100.2,6.69,5.9,3.6
4652,1724,5/02/2014 22:00,27.1,45920,7.79,95.4,6.43,5.8,3.9
4656,1728,6/02/2014 0:00,26.99,45440,7.75,93.1,6.29,5.5,3.8
4660,1732,6/02/2014 2:00,26.43,47880,7.81,91.6,6.19,4.7,2.6
4664,1736,6/02/2014 4:00,25.93,49980,7.82,90.8,6.13,3.9,2.7
4668,1740,6/02/2014 6:00,25.94,48550,7.81,89.5,6.08,3.2,2.4
4672,1744,6/02/2014 8:00,26.09,47320,7.78,87.3,5.95,4.7,2.1
4676,1748,6/02/2014 10:00,26.63,45850,7.76,88.7,6.03,5.8,2.4
4680,1752,6/02/2014 12:00,26.88,45610,7.77,92.3,6.25,5.4,4.4
4684,1756,6/02/2014 14:00,27.08,47320,7.82,99,6.63,3.6,2.6
4688,1760,6/02/2014 16:00,26.73,49200,7.85,99.9,6.68,3.4,2.6
4692,1764,6/02/2014 18:00,27.05,48130,7.85,102.4,6.84,3.8,3.6
4696,1768,6/02/2014 20:00,26.95,46780,7.82,96.9,6.52,5.4,3.8
4700,1772,6/02/2014 22:00,26.99,45180,7.78,92.8,6.28,8.3,4
4704,1776,7/02/2014 0:00,26.96,44170,7.75,90.5,6.15,9.5,3.9
4708,1780,7/02/2014 2:00,26.66,45320,7.76,88.3,6,6.1,3.1
4712,1784,7/02/2014 4:00,26.03,48320,7.82,90.5,6.15,4.9,1.6
4716,1788,7/02/2014 6:00,25.72,49170,7.82,89.1,6.06,2.9,2
4720,1792,7/02/2014 8:00,25.89,47750,7.8,87.5,5.97,5,3.6
4724,1796,7/02/2014 10:00,26.18,46330,7.77,86.3,5.89,6.8,5.1
4728,1800,7/02/2014 12:00,26.72,45010,7.76,89.5,6.09,8.4,6.8
4732,1804,7/02/2014 14:00,26.89,45680,7.79,93.8,6.35,7.1,3.8
4736,1808,7/02/2014 16:00,27.29,47440,7.85,103.1,6.88,3.4,2.5
4740,1812,7/02/2014 18:00,27.1,48280,7.87,104.4,6.96,4.5,3.3
4744,1816,7/02/2014 20:00,27.04,46680,7.83,99.5,6.69,8.7,4.4
4748,1820,7/02/2014 22:00,26.83,45360,7.79,92.8,6.29,21,4.4
4752,1824,8/02/2014 0:00,26.88,44060,7.77,91.1,6.2,34.2,4.7
4756,1828,8/02/2014 2:00,26.68,43930,7.75,88.8,6.07,22.4,4.7
4760,1832,8/02/2014 4:00,26.11,45920,7.78,86.9,5.95,8.6,1.9
4764,1836,8/02/2014 6:00,25.86,48530,7.84,90.8,6.18,7.1,1.2
4768,1840,8/02/2014 8:00,25.84,48250,7.83,90.6,6.18,4.2,2.1
4772,1844,8/02/2014 10:00,26.11,47200,7.81,89.9,6.12,4.2,2.8
4776,1848,8/02/2014 12:00,26.54,45650,7.79,91,6.19,5.3,2.7
4780,1852,8/02/2014 14:00,26.88,44500,7.79,94.4,6.42,5.9,3.3
4784,1856,8/02/2014 16:00,26.62,45130,7.8,94.4,6.43,4.3,4.4
4788,1860,8/02/2014 18:00,26.33,46870,7.85,97.7,6.64,3,2.7
4792,1864,8/02/2014 20:00,26.34,46300,7.82,95,6.47,5.1,3.2
4796,1868,8/02/2014 22:00,26.36,45300,7.79,89.4,6.11,5.8,3.6
4800,1872,9/02/2014 0:00,26.44,43950,7.76,86.4,5.93,7.6,2.7
4804,1876,9/02/2014 2:00,26.43,42860,7.73,83.5,5.76,7.5,3.7
4808,1880,9/02/2014 4:00,26.29,43280,7.76,85.2,5.88,3.6,2.5
4812,1884,9/02/2014 6:00,25.86,46640,7.82,88.4,6.06,5.4,1.9
4816,1888,9/02/2014 8:00,25.69,48720,7.82,87.9,5.99,3.8,2.3
4820,1892,9/02/2014 10:00,25.96,47370,7.82,89.1,6.08,3.8,1.7
4824,1896,9/02/2014 12:00,26.46,45950,7.8,90.4,6.15,4.7,2
4828,1900,9/02/2014 14:00,26.93,44370,7.78,91.7,6.23,5.8,3.6
4832,1904,9/02/2014 16:00,27.19,43780,7.76,92.8,6.29,6.8,4.1
4836,1908,9/02/2014 18:00,27.3,44980,7.82,99,6.67,4.3,3.1
4840,1912,9/02/2014 20:00,27.17,46360,7.83,100.3,6.73,3.6,2.7
4844,1916,9/02/2014 22:00,27.08,44830,7.8,94.3,6.38,4.4,3.4
4848,1920,10/02/2014 0:00,26.98,43590,7.76,88.1,6,5,3.3
4852,1924,10/02/2014 2:00,27.15,42290,7.74,86.8,5.92,6,3.8
4856,1928,10/02/2014 4:00,27.03,41960,7.68,83.2,5.7,5.3,3.2
4860,1932,10/02/2014 6:00,26.64,44020,7.74,83.2,5.69,6.3,1.7
4864,1936,10/02/2014 8:00,26.61,47580,7.81,90.1,6.08,5.7,2
4868,1940,10/02/2014 10:00,26.64,47590,7.81,90.6,6.1,3.7,2.8
4872,1944,10/02/2014 12:00,26.89,46150,7.8,91,6.14,4.4,1.7
4876,1948,10/02/2014 14:00,27.26,44390,7.77,91.4,6.18,5.2,3.7
4880,1952,10/02/2014 16:00,27.98,43090,7.77,97.6,6.55,6.2,4
4884,1956,10/02/2014 18:00,27.74,43740,7.79,98.9,6.65,4.4,4.7
4888,1960,10/02/2014 20:00,27.55,46060,7.84,101.4,6.77,3.1,2.8
4892,1964,10/02/2014 22:00,27.5,45730,7.83,99.7,6.68,3.7,3.1
4896,1968,11/02/2014 0:00,27.31,44410,7.79,93.7,6.33,4.2,3.5
4900,1972,11/02/2014 2:00,27.09,42950,7.75,87.4,5.96,5.3,3.9
4904,1976,11/02/2014 4:00,26.99,42070,7.72,85.3,5.84,6.1,3.4
4908,1980,11/02/2014 6:00,26.83,43010,7.73,84.2,5.77,4.4,2.4
4912,1984,11/02/2014 8:00,26.57,46830,7.81,89.9,6.08,8.1,2.3
4916,1988,11/02/2014 10:00,26.67,48770,7.81,91.3,6.12,4.3,1.7
4920,1992,11/02/2014 12:00,26.99,47090,7.82,93.8,6.3,4,2.2
4924,1996,11/02/2014 14:00,27.66,45610,7.81,98.3,6.57,4.8,3.2
4928,2000,11/02/2014 16:00,28.2,43890,7.81,102.2,6.82,5.4,4.3
4932,2004,11/02/2014 18:00,28.11,43420,7.8,103.2,6.91,5.6,4.9
4936,2008,11/02/2014 20:00,27.54,45460,7.84,100.8,6.75,4.5,3.3
4940,2012,11/02/2014 22:00,27.48,46900,7.82,100.1,6.68,4,3.4
4944,2016,12/02/2014 0:00,27.27,45110,7.82,96.3,6.49,4,3.9
4948,2020,12/02/2014 2:00,27.22,43610,7.77,90.9,6.16,5,3.9
4952,2024,12/02/2014 4:00,27,42300,7.75,87.5,5.99,5.7,3.8
4956,2028,12/02/2014 6:00,26.86,42280,7.7,85.1,5.84,4.3,3.2
4960,2032,12/02/2014 8:00,26.57,45720,7.8,89.3,6.08,8.1,2.5
4964,2036,12/02/2014 10:00,26.8,48790,7.83,92,6.16,5.4,1.4
4968,2040,12/02/2014 12:00,27.23,47600,7.84,95.8,6.39,4,2.2
4972,2044,12/02/2014 14:00,27.87,46060,7.83,100,6.65,4.4,2
4976,2048,12/02/2014 16:00,28.21,44370,7.81,102.4,6.82,5.3,4.2
4980,2052,12/02/2014 18:00,28.17,43110,7.78,102.8,6.88,5.6,4.3
4984,2056,12/02/2014 20:00,27.69,44600,7.81,98.5,6.61,4.8,3.5
4988,2060,12/02/2014 22:00,27.62,47210,7.83,98.6,6.55,5,2.9
4992,2064,13/02/2014 0:00,27.34,45550,7.82,95.1,6.39,4.3,3.1
4996,2068,13/02/2014 2:00,27.28,44000,7.79,91.3,6.18,4.5,2.5
5000,2072,13/02/2014 4:00,26.97,42100,7.74,87.2,5.98,5.2,3.4
5004,2076,13/02/2014 6:00,26.73,41480,7.6,81.7,5.63,5.4,3
5008,2080,13/02/2014 8:00,26.64,44240,7.76,85.8,5.87,7,2.7
5012,2084,13/02/2014 10:00,26.99,48210,7.82,90.6,6.06,8.6,1.8
5016,2088,13/02/2014 12:00,27.53,48030,7.82,94.2,6.24,4.6,1.8
5020,2092,13/02/2014 14:00,28.23,46780,7.82,99,6.53,5.1,2
5024,2096,13/02/2014 16:00,28.62,44770,7.8,101.2,6.68,6.1,31.1
5028,2100,13/02/2014 18:00,28.65,43120,7.78,101,6.71,6.1,3.6
5032,2104,13/02/2014 20:00,28.28,43750,7.79,98.1,6.54,4.4,3.7
5036,2108,13/02/2014 22:00,28.13,46840,7.83,97.6,6.44,6.9,2.7
5040,2112,14/02/2014 0:00,27.88,46190,7.81,94.8,6.3,4.3,2.4
5044,2116,14/02/2014 2:00,27.75,44450,7.78,90.3,6.05,5,1.6
5048,2120,14/02/2014 4:00,27.52,42570,7.74,86.4,5.85,5.4,2.7
5052,2124,14/02/2014 6:00,27.36,41530,7.7,83.5,5.7,6.3,2.5
5056,2128,14/02/2014 8:00,27.3,43270,7.73,83.4,5.66,7.8,2
5060,2132,14/02/2014 10:00,27.6,47520,7.81,89.6,5.94,10.4,2.5
5064,2136,14/02/2014 12:00,28.08,48630,7.81,91.6,6,4.9,1.8
5068,2140,14/02/2014 14:00,28.77,46940,7.82,97.5,6.36,4.6,2.1
5072,2144,14/02/2014 16:00,29.16,44830,7.8,100.3,6.56,5.6,2.9
5076,2148,14/02/2014 18:00,29.1,43100,7.77,100.2,6.61,5.8,3.9
5080,2152,14/02/2014 20:00,28.76,43130,7.75,96.1,6.37,5.2,3.6
5084,2156,14/02/2014 22:00,28.6,45960,7.8,95.3,6.26,7.4,2.2
5088,2160,15/02/2014 0:00,28.44,46320,7.8,94.7,6.23,4.2,2.8
5092,2164,15/02/2014 2:00,28.25,45010,7.77,90,5.97,7.5,2.1
5096,2168,15/02/2014 4:00,28,42830,7.73,85.5,5.74,8,2.7
5100,2172,15/02/2014 6:00,27.74,41520,7.69,83,5.63,5.6,3.6
5104,2176,15/02/2014 8:00,27.83,42080,7.69,83.9,5.67,4.5,3
5108,2180,15/02/2014 10:00,28.05,46010,7.79,88.2,5.85,10.6,2.1
5112,2184,15/02/2014 12:00,28.31,48390,7.79,91.3,5.97,5.8,1
5116,2188,15/02/2014 14:00,29.07,46780,7.82,96.3,6.26,4.1,2.7
5120,2192,15/02/2014 16:00,29.56,44820,7.8,101.5,6.6,5.2,3.7
5124,2196,15/02/2014 18:00,29.44,42940,7.78,100.9,6.62,5.8,3.8
5128,2200,15/02/2014 20:00,29.09,42440,7.73,95,6.28,6.4,4.8
5132,2204,15/02/2014 22:00,28.93,44960,7.78,93.2,6.11,7.5,2
5136,2208,16/02/2014 0:00,28.89,46730,7.74,93.6,6.1,5.7,2.6
5140,2212,16/02/2014 2:00,28.75,45030,7.78,90.7,5.97,5.6,2.4
5144,2216,16/02/2014 4:00,28.52,43040,7.74,85.9,5.72,5.1,3.3
5148,2220,16/02/2014 6:00,28.34,41570,7.7,82.9,5.57,5.1,3.1
5152,2224,16/02/2014 8:00,28.37,41510,7.65,82.8,5.56,5.4,2.7
5156,2228,16/02/2014 10:00,28.68,44750,7.76,88,5.8,8.6,3.1
5160,2232,16/02/2014 12:00,28.89,47320,7.82,92,5.98,6.4,2.1
5164,2236,16/02/2014 14:00,29.39,46180,7.82,96.6,6.26,4.8,2.3
5168,2240,16/02/2014 16:00,29.87,44720,7.8,99.8,6.45,6.6,2.9
5172,2244,16/02/2014 18:00,29.95,42730,7.77,101.8,6.63,5.9,4.5
